,B_mag,Proton_Temp,Proton_dens,Plasma_speed,AP_ratio,Flow_pres,E,Alfven_MN,Kp,R,DST,AE_index,Proton_flux1,Proton_flux2,Proton_flux4,Proton_flux10,Proton_flux30,Proton_flux60,Ap,PC_index,AL_index,AU_index,Mag_MN
1981.8729999999998,5.24,103825.43,7.26,423.31,0.06,2.54,-0.04,7.49,25.79,213.25,-24.04,234.44,209.32,86.62,27.43,7.71,1.92,1.1,16.29,1.11,-135.66,97.8,5.0
1981.875,5.24,104035.16,7.25,423.85,0.06,2.55,-0.04,7.49,25.81,213.04,-24.07,234.45,208.57,86.23,27.3,7.67,1.92,1.09,16.3,1.11,-135.83,97.64,5.0
1981.878,5.23,104035.16,7.24,424.9,0.06,2.55,-0.04,7.49,25.9,212.67,-24.16,235.34,207.57,85.81,27.16,7.63,1.91,1.09,16.38,1.11,-136.73,97.62,5.0
1981.881,5.23,104035.16,7.22,425.25,0.06,2.55,-0.03,7.48,25.97,212.34,-24.28,236.18,206.54,85.38,27.03,7.6,1.9,1.08,16.42,1.12,-137.43,97.77,5.0
1981.884,5.23,104035.16,7.2,425.27,0.06,2.54,-0.03,7.48,25.99,211.89,-24.39,236.57,205.52,84.96,26.9,7.56,1.89,1.08,16.41,1.12,-137.82,97.76,5.0
1981.886,5.24,104035.16,7.19,425.53,0.06,2.54,-0.03,7.47,25.99,211.39,-24.45,236.95,204.5,84.54,26.76,7.52,1.88,1.07,16.39,1.13,-138.33,97.63,5.0
1981.889,5.25,103804.54,7.18,425.53,0.06,2.54,-0.02,7.46,26.01,210.89,-24.5,237.38,203.49,84.12,26.63,7.49,1.87,1.07,16.39,1.13,-138.82,97.58,5.0
1981.892,5.24,103470.64,7.17,425.32,0.06,2.53,-0.02,7.46,26.0,210.33,-24.58,237.29,202.61,83.74,26.51,7.45,1.86,1.06,16.36,1.13,-138.89,97.42,5.0
1981.895,5.25,103135.51,7.16,424.96,0.06,2.53,-0.01,7.45,26.03,209.73,-24.72,238.54,202.31,83.54,26.41,7.42,1.86,1.06,16.38,1.14,-139.86,97.69,5.0
1981.8970000000002,5.25,102701.06,7.14,424.49,0.06,2.52,-0.0,7.45,26.02,209.08,-24.85,239.12,206.98,84.46,26.41,7.39,1.85,1.06,16.34,1.15,-140.27,97.85,5.01
1981.9,5.27,102502.75,7.2,424.61,0.06,2.54,-0.02,7.45,26.07,208.44,-24.73,238.72,209.29,84.62,26.34,7.36,1.84,1.05,16.4,1.15,-139.99,97.74,5.01
1981.9029999999998,5.26,102675.84,7.19,424.65,0.06,2.54,-0.02,7.44,26.06,207.81,-24.7,238.3,208.26,84.2,26.21,7.32,1.83,1.05,16.36,1.15,-139.72,97.59,5.01
1981.905,5.27,102565.56,7.17,424.55,0.06,2.53,-0.02,7.44,25.98,207.29,-24.63,237.39,207.22,83.78,26.08,7.28,1.82,1.04,16.3,1.15,-139.19,97.21,5.01
1981.908,5.27,102394.99,7.16,424.44,0.06,2.53,-0.02,7.43,25.91,207.14,-24.52,236.67,206.19,83.37,25.95,7.25,1.82,1.04,16.25,1.14,-138.73,96.94,5.01
1981.911,5.27,102098.61,7.15,424.15,0.06,2.52,-0.02,7.43,25.83,207.1,-24.41,235.8,205.17,82.95,25.83,7.21,1.81,1.03,16.19,1.14,-138.16,96.65,5.01
1981.914,5.26,102098.61,7.14,423.68,0.06,2.52,-0.03,7.43,25.72,207.18,-24.27,234.77,204.15,82.54,25.7,7.18,1.8,1.03,16.11,1.13,-137.52,96.25,5.01
1981.9160000000002,5.24,102098.61,7.18,423.18,0.06,2.52,-0.03,7.43,25.68,207.4,-24.12,234.16,203.14,82.13,25.57,7.14,1.79,1.03,16.06,1.13,-137.09,96.08,5.01
1981.9189999999999,5.24,102098.61,7.21,422.89,0.06,2.52,-0.03,7.42,25.65,207.64,-23.98,233.46,202.13,81.73,25.45,7.11,1.78,1.02,16.02,1.12,-136.64,95.83,5.01
1981.922,5.23,102049.79,7.23,422.81,0.06,2.53,-0.04,7.43,25.62,207.98,-23.83,232.91,201.12,81.32,25.32,7.08,1.78,1.02,15.98,1.12,-136.31,95.61,5.01
1981.925,5.22,101829.31,7.22,422.66,0.06,2.53,-0.03,7.43,25.61,208.32,-23.79,232.76,200.13,80.92,25.2,7.04,1.77,1.01,15.95,1.12,-136.25,95.51,5.02
1981.9270000000001,5.21,101530.37,7.22,422.31,0.06,2.52,-0.03,7.44,25.59,208.7,-23.77,232.55,199.14,80.52,25.08,7.01,1.76,1.01,15.92,1.12,-136.2,95.36,5.02
1981.93,5.21,101166.0,7.21,421.79,0.06,2.51,-0.03,7.44,25.52,209.18,-23.73,231.89,200.95,81.12,25.14,6.99,1.75,1.01,15.86,1.12,-135.83,95.06,5.02
1981.933,5.21,100793.75,7.19,421.11,0.06,2.5,-0.03,7.43,25.42,209.72,-23.65,231.15,204.44,81.77,25.14,6.96,1.75,1.0,15.8,1.12,-135.4,94.75,5.01
1981.9360000000001,5.22,101337.51,7.24,420.67,0.06,2.51,-0.03,7.42,25.43,210.29,-23.59,231.05,207.8,82.17,25.07,6.93,1.74,1.0,15.79,1.12,-135.36,94.68,5.01
1981.9379999999999,5.24,101263.78,7.29,420.42,0.06,2.52,-0.03,7.42,25.42,210.92,-23.58,230.96,206.88,81.79,24.95,6.9,1.73,0.99,15.76,1.12,-135.41,94.55,5.01
1981.941,5.23,101147.15,7.28,420.19,0.06,2.52,-0.03,7.41,25.38,211.5,-23.54,230.32,215.05,86.54,26.47,7.09,1.74,1.0,15.73,1.12,-135.03,94.28,5.0
1981.944,5.23,101064.08,7.28,419.99,0.06,2.52,-0.04,7.41,25.34,212.15,-23.45,229.71,232.18,92.27,27.33,7.11,1.74,1.0,15.68,1.12,-134.57,94.13,5.0
1981.9470000000001,5.21,101696.87,7.29,420.24,0.06,2.53,-0.03,7.42,25.39,212.65,-23.42,230.33,232.39,92.14,27.24,7.07,1.73,1.0,15.72,1.12,-135.01,94.31,5.01
1981.9489999999998,5.22,101725.0,7.29,420.23,0.06,2.53,-0.03,7.42,25.4,212.79,-23.5,230.27,231.48,91.75,27.12,7.04,1.72,0.99,15.7,1.13,-134.94,94.33,5.01
1981.9520000000002,5.21,101725.0,7.28,419.89,0.06,2.52,-0.02,7.41,25.36,212.76,-23.49,229.52,230.38,91.3,26.99,7.01,1.72,0.99,15.65,1.12,-134.42,94.09,5.01
1981.955,5.22,101725.0,7.27,419.58,0.06,2.51,-0.03,7.41,25.3,212.43,-23.45,228.74,229.24,90.85,26.85,6.97,1.71,0.99,15.6,1.12,-133.89,93.84,5.01
1981.9579999999999,5.21,101431.42,7.26,419.24,0.06,2.51,-0.03,7.4,25.22,211.8,-23.38,227.88,228.11,90.4,26.72,6.94,1.7,0.98,15.55,1.11,-133.34,93.53,5.01
1981.96,5.19,101059.49,7.31,418.81,0.06,2.52,-0.03,7.47,25.16,211.27,-23.22,227.37,226.98,89.95,26.59,6.91,1.69,0.98,15.5,1.11,-133.04,93.33,5.02
1981.963,5.2,101123.59,7.31,418.49,0.06,2.51,-0.02,7.46,25.19,210.73,-23.22,227.35,225.85,89.5,26.46,6.87,1.69,0.97,15.5,1.11,-133.08,93.27,5.01
1981.9660000000001,5.19,101052.68,7.3,418.21,0.06,2.51,-0.02,7.45,25.17,210.16,-23.18,227.02,224.73,89.06,26.33,6.84,1.68,0.97,15.47,1.11,-132.96,93.07,5.01
1981.9679999999998,5.19,100762.67,7.3,417.84,0.06,2.5,-0.02,7.45,25.13,209.48,-23.11,226.44,223.61,88.62,26.2,6.81,1.67,0.97,15.42,1.11,-132.59,92.85,5.01
1981.971,5.19,100452.94,7.31,417.36,0.06,2.5,-0.02,7.45,25.09,208.86,-23.03,225.88,222.5,88.18,26.07,6.77,1.66,0.96,15.37,1.11,-132.29,92.6,5.01
1981.974,5.18,100137.24,7.32,416.84,0.06,2.5,-0.02,7.46,25.0,208.31,-22.91,225.11,221.39,87.74,25.94,6.74,1.66,0.96,15.31,1.1,-131.82,92.29,5.01
1981.977,5.18,99948.27,7.35,416.47,0.06,2.5,-0.02,7.46,24.96,207.83,-22.77,224.47,220.29,87.31,25.81,6.71,1.65,0.95,15.27,1.1,-131.34,92.14,5.01
1981.979,5.18,100116.8,7.36,416.52,0.06,2.5,-0.02,7.46,24.95,207.24,-22.73,224.09,219.2,86.87,25.68,6.68,1.64,0.95,15.24,1.1,-131.08,92.03,5.01
1981.9820000000002,5.18,100116.8,7.36,416.39,0.06,2.5,-0.02,7.49,24.93,206.61,-22.65,223.64,218.11,86.44,25.56,6.64,1.63,0.95,15.2,1.1,-130.73,91.92,5.01
1981.985,5.16,100116.8,7.37,416.18,0.06,2.5,-0.02,7.52,24.89,206.23,-22.54,222.95,217.03,86.01,25.43,6.61,1.63,0.94,15.16,1.1,-130.27,91.7,5.01
1981.9879999999998,5.15,100116.8,7.39,415.89,0.06,2.51,-0.02,7.53,24.83,205.88,-22.42,222.4,215.96,85.59,25.31,6.58,1.62,0.94,15.11,1.09,-129.94,91.48,5.01
1981.99,5.14,100500.29,7.42,415.67,0.06,2.51,-0.02,7.54,24.84,205.73,-22.33,222.22,218.35,86.2,25.41,6.57,1.61,0.94,15.1,1.09,-129.82,91.41,5.01
1981.993,5.14,101236.98,7.44,416.27,0.06,2.54,-0.01,7.55,24.9,205.57,-22.38,223.21,227.43,88.35,25.59,6.54,1.61,0.93,15.18,1.11,-130.51,91.7,5.02
1981.996,5.14,101648.1,7.44,416.57,0.06,2.54,-0.01,7.54,24.98,205.27,-22.55,224.01,227.51,88.19,25.5,6.51,1.6,0.93,15.26,1.11,-131.1,91.92,5.02
1981.999,5.12,102295.48,7.42,417.11,0.06,2.54,-0.01,7.55,25.0,205.06,-22.6,224.02,226.72,87.83,25.38,6.48,1.59,0.93,15.27,1.11,-131.12,91.91,5.02
1982.001,5.12,102144.52,7.4,417.28,0.06,2.53,-0.01,7.54,24.98,204.66,-22.55,223.56,225.88,87.46,25.26,6.45,1.59,0.92,15.24,1.11,-130.99,91.58,5.02
1982.004,5.12,102039.26,7.37,417.57,0.06,2.52,-0.0,7.52,24.97,204.27,-22.52,223.73,225.05,87.09,25.15,6.42,1.58,0.92,15.21,1.12,-131.26,91.48,5.01
1982.007,5.12,102203.85,7.36,417.8,0.06,2.52,-0.0,7.52,25.01,204.01,-22.5,224.16,224.04,86.68,25.04,6.39,1.57,0.91,15.23,1.12,-131.78,91.38,5.01
1982.01,5.12,102451.12,7.35,417.87,0.06,2.52,-0.0,7.52,25.02,203.73,-22.48,224.12,222.93,86.25,24.91,6.36,1.57,0.91,15.21,1.12,-131.91,91.22,5.01
1982.0120000000002,5.11,102502.84,7.34,417.74,0.06,2.51,-0.0,7.53,24.96,203.46,-22.37,223.27,221.83,85.83,24.79,6.33,1.56,0.91,15.16,1.12,-131.41,90.87,5.02
1982.015,5.1,102333.05,7.35,417.6,0.06,2.52,-0.0,7.53,24.95,203.03,-22.26,222.95,220.73,85.4,24.67,6.3,1.55,0.9,15.13,1.12,-131.22,90.74,5.02
1982.0179999999998,5.11,102333.05,7.34,417.95,0.06,2.52,-0.0,7.53,24.96,202.65,-22.16,222.74,219.63,84.98,24.55,6.27,1.55,0.9,15.12,1.12,-131.1,90.65,5.02
1982.021,5.1,102333.05,7.32,418.38,0.06,2.51,-0.0,7.53,24.95,202.29,-22.07,222.4,218.54,84.56,24.42,6.24,1.54,0.9,15.09,1.12,-130.9,90.52,5.02
1982.023,5.09,102333.05,7.3,418.35,0.06,2.5,0.0,7.53,24.87,201.94,-21.96,221.74,217.45,84.14,24.3,6.21,1.53,0.89,15.03,1.12,-130.47,90.29,5.02
1982.026,5.09,102161.38,7.3,417.9,0.06,2.5,0.0,7.54,24.78,201.51,-21.78,220.95,216.38,83.72,24.18,6.18,1.53,0.89,14.98,1.11,-129.95,90.01,5.02
1982.029,5.09,101785.73,7.32,417.31,0.06,2.5,0.0,7.54,24.73,200.82,-21.62,220.31,215.32,83.31,24.07,6.15,1.52,0.89,14.93,1.11,-129.51,89.81,5.02
1982.0320000000002,5.1,101400.16,7.32,416.72,0.06,2.49,0.0,7.53,24.64,200.17,-21.46,219.43,214.36,82.92,23.95,6.12,1.51,0.88,14.86,1.11,-128.95,89.49,5.01
1982.0339999999999,5.11,101005.41,7.36,416.14,0.06,2.49,-0.01,7.53,24.57,199.51,-21.23,218.48,213.4,82.52,23.83,6.09,1.51,0.88,14.81,1.1,-128.35,89.15,5.01
1982.037,5.1,100731.82,7.43,415.51,0.06,2.5,-0.01,7.54,24.48,198.91,-20.97,217.52,212.39,82.11,23.72,6.07,1.5,0.88,14.75,1.09,-127.77,88.77,5.01
1982.04,5.11,100878.86,7.47,415.13,0.06,2.5,-0.01,7.54,24.49,198.46,-20.82,217.49,211.34,81.71,23.6,6.04,1.49,0.87,14.74,1.09,-127.86,88.65,5.01
1982.0420000000001,5.11,100935.85,7.48,415.02,0.06,2.51,-0.0,7.53,24.52,197.98,-20.74,217.89,210.29,81.3,23.48,6.01,1.49,0.87,14.75,1.1,-128.28,88.64,5.01
1982.045,5.12,101035.53,7.48,415.04,0.06,2.51,-0.01,7.53,24.51,197.74,-20.69,217.71,209.25,80.9,23.37,5.98,1.48,0.87,14.72,1.1,-128.25,88.48,5.01
1982.0479999999998,5.12,101125.67,7.47,415.09,0.06,2.51,-0.0,7.53,24.5,197.69,-20.62,217.67,208.21,80.5,23.25,5.95,1.47,0.86,14.72,1.1,-128.4,88.3,5.01
1982.0510000000002,5.11,101125.67,7.46,414.87,0.06,2.5,-0.01,7.56,24.42,197.67,-20.58,216.85,207.17,80.1,23.14,5.92,1.47,0.86,14.66,1.09,-127.96,87.92,5.01
1982.0529999999999,5.09,101125.67,7.47,414.53,0.06,2.5,-0.01,7.6,24.38,197.58,-20.46,216.06,206.14,79.7,23.02,5.89,1.46,0.86,14.61,1.09,-127.51,87.56,5.01
1982.056,5.09,101125.67,7.56,414.49,0.06,2.53,-0.02,7.61,24.39,197.5,-20.27,215.61,205.12,79.31,22.91,5.86,1.45,0.85,14.61,1.09,-127.12,87.51,5.01
1982.059,5.08,101125.67,7.57,414.9,0.06,2.54,-0.01,7.62,24.47,197.33,-20.29,216.8,204.12,78.92,22.8,5.84,1.45,0.85,14.67,1.1,-128.08,87.74,5.01
1982.0620000000001,5.09,101374.27,7.59,415.25,0.06,2.56,-0.01,7.63,24.53,196.97,-20.26,217.43,203.15,78.53,22.69,5.81,1.44,0.85,14.71,1.1,-128.65,87.8,5.01
1982.0639999999999,5.09,101952.59,7.6,415.91,0.06,2.57,-0.01,7.64,24.59,196.46,-20.22,217.93,202.14,78.14,22.57,5.78,1.44,0.84,14.74,1.1,-129.18,87.77,5.01
1982.067,5.08,102043.92,7.57,416.54,0.06,2.57,-0.01,7.66,24.59,196.03,-20.17,217.32,201.13,77.75,22.46,5.75,1.43,0.84,14.71,1.1,-128.88,87.45,5.02
1982.07,5.06,102334.53,7.56,416.88,0.06,2.56,-0.01,7.68,24.55,195.85,-20.08,216.81,200.14,77.37,22.35,5.72,1.42,0.84,14.67,1.1,-128.67,87.15,5.03
1982.0729999999999,5.06,102130.88,7.58,416.79,0.06,2.57,-0.01,7.7,24.56,195.71,-19.98,216.86,199.14,76.98,22.24,5.7,1.42,0.83,14.67,1.1,-128.86,87.02,5.03
1982.075,5.08,102001.28,7.61,416.47,0.06,2.58,-0.02,7.69,24.59,195.86,-19.95,216.74,198.16,76.6,22.13,5.67,1.41,0.83,14.68,1.1,-128.94,86.82,5.02
1982.078,5.08,101730.41,7.64,416.43,0.06,2.59,-0.02,7.69,24.56,196.33,-19.84,216.11,197.17,76.22,22.02,5.64,1.41,0.83,14.66,1.09,-128.61,86.52,5.03
1982.0810000000001,5.08,102424.12,7.63,417.38,0.06,2.59,-0.03,7.69,24.63,196.77,-19.87,216.53,196.58,75.92,21.93,5.62,1.4,0.82,14.72,1.1,-129.12,86.44,5.03
1982.0839999999998,5.1,102424.12,7.65,418.07,0.06,2.62,-0.03,7.7,24.72,197.38,-19.94,217.7,212.43,87.3,28.33,8.27,1.81,1.02,14.82,1.11,-129.95,86.78,5.03
1982.086,5.12,102424.12,7.65,418.65,0.06,2.64,-0.03,7.69,24.81,198.21,-20.15,219.15,232.43,97.16,32.31,9.47,1.98,1.12,14.95,1.12,-131.07,87.1,5.03
1982.089,5.12,102424.12,7.68,419.45,0.06,2.67,-0.03,7.7,24.93,198.91,-20.47,220.13,241.7,102.12,34.65,10.49,2.2,1.22,15.17,1.12,-131.7,87.46,5.03
1982.092,5.11,102424.12,7.66,420.59,0.06,2.67,-0.02,7.7,25.02,199.55,-20.66,221.03,245.37,103.98,35.39,10.7,2.23,1.23,15.27,1.13,-132.28,87.77,5.03
1982.095,5.12,102424.12,7.65,421.14,0.06,2.67,-0.01,7.69,25.15,200.11,-20.93,223.04,247.25,104.55,35.54,10.72,2.23,1.23,15.44,1.14,-133.86,88.21,5.03
1982.0970000000002,5.13,102326.21,7.65,421.41,0.06,2.68,-0.0,7.69,25.24,200.65,-21.17,224.17,246.69,104.3,35.45,10.69,2.22,1.22,15.54,1.15,-134.62,88.58,5.03
1982.1,5.14,101967.52,7.66,421.42,0.06,2.69,0.01,7.68,25.35,201.27,-21.4,225.55,245.72,103.89,35.31,10.64,2.21,1.22,15.66,1.16,-135.67,88.91,5.03
1982.1029999999998,5.13,101724.73,7.67,421.1,0.06,2.69,0.02,7.69,25.4,201.86,-21.6,226.12,245.61,103.81,35.26,10.6,2.2,1.22,15.71,1.16,-136.13,89.03,5.03
1982.105,5.13,101483.07,7.7,420.74,0.06,2.69,0.02,7.69,25.44,202.49,-21.71,226.74,245.01,103.54,35.16,10.56,2.19,1.21,15.72,1.17,-136.35,89.44,5.03
1982.108,5.14,101278.42,7.73,420.45,0.06,2.7,0.03,7.69,25.46,202.96,-21.77,226.73,243.98,103.09,35.0,10.51,2.18,1.21,15.72,1.17,-136.23,89.54,5.03
1982.111,5.14,101476.8,7.78,420.26,0.06,2.71,0.03,7.68,25.55,203.23,-21.9,227.48,242.87,102.6,34.84,10.46,2.17,1.2,15.82,1.17,-136.76,89.76,5.03
1982.114,5.14,102117.19,7.82,420.78,0.06,2.75,0.04,7.69,25.66,203.32,-22.04,228.96,242.16,102.12,34.67,10.41,2.16,1.2,15.96,1.18,-137.77,90.23,5.03
1982.116,5.19,102117.19,7.81,421.13,0.06,2.75,0.02,7.67,25.74,203.41,-22.22,229.44,240.99,101.62,34.5,10.36,2.15,1.19,16.09,1.18,-138.2,90.28,5.03
1982.119,5.22,102117.19,7.8,421.0,0.06,2.74,0.04,7.65,25.88,203.53,-22.54,231.19,239.8,101.12,34.33,10.31,2.14,1.19,16.27,1.19,-139.64,90.58,5.03
1982.122,5.23,102117.19,7.81,420.8,0.06,2.74,0.05,7.64,25.98,203.52,-22.81,232.54,238.62,100.62,34.16,10.26,2.13,1.18,16.4,1.2,-140.61,90.97,5.03
1982.125,5.23,102117.19,7.8,420.89,0.06,2.74,0.05,7.63,26.0,203.44,-23.01,232.89,237.45,100.13,33.99,10.21,2.13,1.18,16.41,1.2,-140.79,91.14,5.03
1982.1270000000002,5.23,102117.19,7.79,420.81,0.06,2.74,0.05,7.63,25.96,203.21,-23.07,232.23,236.28,99.63,33.82,10.16,2.12,1.17,16.36,1.2,-140.38,90.89,5.03
1982.13,5.27,103748.78,7.84,421.44,0.06,2.77,0.04,7.62,26.01,203.04,-23.07,232.91,235.11,99.14,33.66,10.11,2.11,1.17,16.43,1.2,-140.82,91.13,5.02
1982.1329999999998,5.27,105284.83,7.82,422.99,0.06,2.77,0.03,7.63,26.1,202.75,-23.12,233.7,233.94,98.64,33.49,10.06,2.1,1.16,16.51,1.2,-141.51,91.23,5.03
1982.136,5.27,105982.97,7.79,424.37,0.06,2.78,0.03,7.64,26.18,202.5,-23.17,234.73,232.78,98.15,33.32,10.02,2.09,1.16,16.61,1.21,-142.29,91.48,5.04
1982.138,5.25,106443.74,7.77,425.32,0.06,2.77,0.03,7.66,26.24,202.33,-23.18,235.45,231.64,97.67,33.16,9.97,2.08,1.15,16.66,1.21,-142.93,91.56,5.05
1982.141,5.24,106571.47,7.75,425.97,0.06,2.77,0.03,7.67,26.27,202.16,-23.17,235.5,230.51,97.19,33.0,9.92,2.07,1.15,16.68,1.21,-143.01,91.53,5.06
1982.144,5.24,106535.77,7.75,426.55,0.06,2.78,0.04,7.67,26.37,201.86,-23.3,237.1,229.37,96.71,32.83,9.87,2.06,1.14,16.85,1.22,-144.14,92.01,5.06
1982.1470000000002,5.24,106598.54,7.73,426.63,0.06,2.77,0.05,7.65,26.43,201.53,-23.53,237.94,228.23,96.23,32.67,9.82,2.05,1.14,16.91,1.22,-144.79,92.2,5.06
1982.149,5.24,106217.84,7.74,426.58,0.06,2.78,0.05,7.67,26.48,201.37,-23.63,238.55,227.1,95.75,32.51,9.77,2.04,1.13,16.95,1.23,-145.18,92.42,5.07
1982.152,5.24,105826.71,7.79,426.57,0.06,2.79,0.06,7.66,26.58,201.27,-23.74,239.66,225.97,95.27,32.35,9.73,2.03,1.13,17.07,1.23,-145.76,92.94,5.07
1982.155,5.26,105826.71,7.78,427.49,0.06,2.8,0.05,7.66,26.68,201.22,-23.82,240.41,224.85,94.8,32.19,9.68,2.02,1.12,17.2,1.24,-146.24,93.22,5.07
1982.158,5.25,105826.71,7.76,428.0,0.06,2.8,0.05,7.67,26.68,201.3,-23.84,239.99,223.73,94.33,32.03,9.63,2.01,1.12,17.17,1.23,-145.96,93.08,5.07
1982.16,5.25,105826.71,7.74,428.38,0.06,2.79,0.04,7.67,26.65,201.44,-23.79,239.45,222.62,93.86,31.87,9.59,2.0,1.12,17.14,1.23,-145.61,92.9,5.07
1982.1629999999998,5.26,105826.71,7.77,429.07,0.06,2.83,0.04,7.67,26.75,201.65,-23.79,240.03,221.58,93.41,31.72,9.54,1.99,1.11,17.39,1.23,-146.03,93.05,5.07
1982.1660000000002,5.31,105826.71,7.76,430.04,0.06,2.84,0.07,7.65,26.93,201.89,-24.49,242.37,220.49,92.94,31.56,9.49,1.99,1.11,17.84,1.25,-147.98,93.43,5.07
1982.168,5.3,106173.6,7.76,430.53,0.06,2.85,0.07,7.68,26.93,202.14,-24.7,242.46,219.4,92.48,31.4,9.45,1.98,1.1,17.81,1.25,-148.22,93.29,5.07
1982.171,5.29,106079.78,7.76,430.78,0.06,2.85,0.06,7.71,26.93,202.39,-24.71,242.03,218.31,92.02,31.25,9.4,1.97,1.1,17.78,1.25,-148.02,93.06,5.08
1982.174,5.28,106235.11,7.75,431.13,0.06,2.85,0.06,7.73,26.93,202.55,-24.77,241.7,217.22,91.57,31.09,9.35,1.96,1.09,17.77,1.25,-147.86,92.89,5.09
1982.1770000000001,5.26,105905.25,7.73,430.96,0.06,2.84,0.06,7.74,26.83,202.72,-24.73,240.74,216.14,91.11,30.94,9.31,1.95,1.09,17.7,1.24,-147.29,92.49,5.09
1982.1789999999999,5.27,105584.76,7.72,430.52,0.06,2.83,0.05,7.73,26.74,202.76,-24.64,239.79,218.2,91.83,31.08,9.3,1.95,1.09,17.63,1.23,-146.67,92.16,5.09
1982.182,5.29,105454.72,7.72,430.11,0.06,2.83,0.06,7.72,26.72,202.75,-24.6,239.73,219.08,91.91,31.03,9.27,1.94,1.08,17.59,1.23,-146.46,92.31,5.08
1982.185,5.29,106168.82,7.74,430.01,0.06,2.83,0.06,7.71,26.75,202.57,-24.63,240.03,218.43,91.57,30.89,9.23,1.93,1.08,17.61,1.24,-146.54,92.54,5.08
1982.1879999999999,5.29,106168.82,7.74,429.94,0.06,2.83,0.07,7.71,26.77,202.44,-24.69,240.01,217.41,91.14,30.74,9.18,1.92,1.07,17.6,1.24,-146.56,92.49,5.08
