,B_mag,Proton_Temp,Proton_dens,Plasma_speed,AP_ratio,Flow_pres,E,Alfven_MN,Kp,R,DST,AE_index,Proton_flux1,Proton_flux2,Proton_flux4,Proton_flux10,Proton_flux30,Proton_flux60,Ap,PC_index,AL_index,AU_index,Mag_MN
2003.81,4.89,157494.4,4.77,523.98,0.04,2.46,0.01,8.13,28.36,86.01,-17.75,303.78,112.73,58.67,30.11,14.0,3.96,1.61,19.16,1.24,-189.02,114.79,5.6
2003.8120000000001,4.89,157410.05,4.77,523.94,0.04,2.46,0.01,8.13,28.35,85.99,-17.72,303.86,112.73,58.67,30.11,14.0,3.96,1.61,19.15,1.24,-189.01,114.88,5.6
2003.815,4.88,157254.36,4.77,523.82,0.04,2.46,0.01,8.14,28.32,85.99,-17.68,303.92,112.73,58.67,30.11,14.0,3.96,1.61,19.13,1.24,-188.89,115.06,5.61
2003.818,4.88,157112.94,4.77,523.65,0.04,2.46,0.01,8.14,28.31,86.02,-17.65,304.01,112.73,58.67,30.11,14.0,3.96,1.61,19.12,1.24,-188.95,115.09,5.61
2003.8210000000001,4.87,157104.78,4.77,523.34,0.04,2.45,0.01,8.15,28.28,86.02,-17.64,303.99,112.73,58.67,30.11,14.0,3.96,1.61,19.1,1.24,-188.93,115.09,5.61
2003.8229999999999,4.87,157035.7,4.76,523.13,0.04,2.44,0.02,8.14,28.26,85.98,-17.63,303.88,112.73,58.67,30.11,14.0,3.96,1.61,19.08,1.25,-188.86,115.05,5.6
2003.826,4.86,156612.01,4.76,522.68,0.04,2.44,0.02,8.15,28.22,85.89,-17.6,303.62,112.73,58.67,30.11,14.0,3.96,1.61,19.06,1.24,-188.64,115.01,5.6
2003.829,4.86,156450.18,4.76,522.31,0.04,2.44,0.02,8.15,28.2,85.79,-17.56,303.53,112.73,58.67,30.11,14.0,3.96,1.61,19.04,1.24,-188.58,114.98,5.6
2003.832,4.86,156296.69,4.76,521.96,0.04,2.44,0.02,8.15,28.18,85.74,-17.54,303.48,112.73,58.67,30.11,14.0,3.96,1.61,19.03,1.24,-188.49,115.02,5.6
2003.8339999999998,4.86,156004.2,4.76,521.53,0.04,2.43,0.02,8.15,28.14,85.68,-17.51,303.26,112.73,58.67,30.11,14.0,3.96,1.61,19.02,1.24,-188.33,114.95,5.6
2003.8370000000002,4.85,155808.97,4.77,521.22,0.04,2.43,0.02,8.16,28.12,85.62,-17.46,303.15,112.73,58.67,30.11,14.0,3.96,1.61,19.01,1.24,-188.28,114.9,5.6
2003.84,4.85,155753.52,4.78,520.99,0.04,2.43,0.02,8.16,28.1,85.6,-17.42,303.18,112.73,58.67,30.11,14.0,3.96,1.61,19.01,1.24,-188.27,114.93,5.6
2003.842,4.86,155741.95,4.78,520.76,0.04,2.43,0.02,8.16,28.08,85.63,-17.38,302.95,112.73,58.67,30.11,14.0,3.96,1.61,18.99,1.24,-188.12,114.85,5.6
2003.845,4.86,155429.44,4.79,520.49,0.04,2.43,0.02,8.15,28.06,85.64,-17.26,302.36,112.73,58.67,30.11,14.0,3.96,1.61,18.96,1.24,-187.64,114.75,5.6
2003.848,4.86,155485.89,4.79,520.56,0.04,2.43,0.02,8.15,28.05,85.71,-17.18,302.03,112.74,58.67,30.11,14.0,3.96,1.61,18.95,1.24,-187.37,114.69,5.59
2003.851,4.86,155594.71,4.78,520.78,0.04,2.43,0.02,8.15,28.05,85.84,-17.13,302.18,112.75,58.67,30.11,14.0,3.96,1.61,18.95,1.24,-187.45,114.76,5.6
2003.8529999999998,4.86,155594.43,4.77,520.95,0.04,2.42,0.02,8.15,28.03,85.94,-17.07,302.0,112.76,58.68,30.12,14.0,3.96,1.61,18.94,1.24,-187.34,114.69,5.6
2003.856,4.85,155512.78,4.76,521.03,0.04,2.42,0.01,8.16,27.99,86.02,-17.01,301.61,112.77,58.68,30.12,14.0,3.96,1.61,18.9,1.24,-187.16,114.48,5.6
2003.859,4.84,155246.12,4.76,520.84,0.04,2.42,0.01,8.17,27.94,85.97,-16.89,301.26,112.78,58.68,30.12,14.0,3.96,1.61,18.85,1.23,-186.89,114.39,5.6
2003.862,4.84,155249.7,4.76,520.88,0.04,2.42,0.01,8.17,27.93,86.02,-16.91,301.28,112.78,58.68,30.12,14.0,3.96,1.61,18.86,1.24,-186.92,114.39,5.6
2003.864,4.83,155097.53,4.76,520.68,0.04,2.42,0.01,8.18,27.89,86.11,-16.86,300.65,112.78,58.68,30.12,14.0,3.96,1.61,18.82,1.23,-186.51,114.17,5.61
2003.8670000000002,4.82,155057.75,4.76,520.54,0.04,2.42,0.01,8.18,27.87,86.18,-16.82,300.64,112.78,58.68,30.12,14.0,3.96,1.61,18.8,1.23,-186.48,114.19,5.6
2003.87,4.83,155385.87,4.76,520.75,0.04,2.41,0.01,8.17,27.87,86.26,-16.79,300.56,112.78,58.68,30.12,14.0,3.96,1.61,18.8,1.23,-186.42,114.17,5.6
2003.8729999999998,4.82,155462.7,4.75,520.82,0.04,2.41,0.01,8.17,27.83,86.26,-16.75,300.28,112.78,58.68,30.12,14.0,3.96,1.61,18.79,1.23,-186.27,114.05,5.6
2003.875,4.82,155581.02,4.74,520.96,0.04,2.41,0.01,8.16,27.83,86.3,-16.69,300.26,112.82,58.69,30.12,14.0,3.96,1.61,18.82,1.23,-186.25,114.04,5.6
2003.878,4.83,155601.98,4.73,521.25,0.04,2.41,0.02,8.16,27.87,86.31,-16.79,301.42,113.52,58.85,30.15,14.0,3.96,1.61,18.9,1.24,-187.15,114.3,5.59
2003.881,4.84,155691.96,4.73,521.48,0.04,2.41,0.02,8.15,27.92,86.35,-16.8,302.0,114.12,58.97,30.17,14.01,3.96,1.61,18.96,1.25,-187.43,114.6,5.59
2003.884,4.85,156032.07,4.72,521.71,0.04,2.41,0.03,8.15,28.01,86.39,-16.99,303.59,114.42,59.13,30.24,14.03,3.96,1.61,19.24,1.26,-188.81,114.81,5.59
2003.886,4.84,155940.03,4.71,521.86,0.04,2.41,0.04,8.16,28.02,86.41,-17.08,303.63,126.96,66.19,32.84,14.43,3.98,1.62,19.28,1.26,-188.85,114.81,5.59
2003.889,4.85,156480.89,4.71,522.42,0.04,2.42,0.05,8.15,28.09,86.38,-17.28,305.03,137.27,69.88,33.58,14.49,3.98,1.62,19.6,1.27,-189.9,115.16,5.59
2003.892,4.85,156271.12,4.71,522.39,0.04,2.41,0.05,8.14,28.07,86.31,-17.39,304.88,138.93,70.51,33.74,14.51,3.98,1.62,19.57,1.27,-189.77,115.14,5.59
2003.895,4.84,155888.88,4.7,522.03,0.04,2.41,0.05,8.14,28.01,86.25,-17.41,304.09,139.79,70.83,33.83,14.52,3.98,1.62,19.5,1.27,-189.21,114.91,5.58
2003.8970000000002,4.84,155477.45,4.7,521.39,0.04,2.4,0.05,8.13,27.96,86.19,-17.41,303.55,139.85,70.85,33.83,14.52,3.98,1.62,19.46,1.27,-188.81,114.77,5.58
2003.9,4.84,155325.51,4.7,520.9,0.04,2.4,0.05,8.13,27.94,86.13,-17.44,303.53,139.88,70.87,33.84,14.52,3.98,1.62,19.45,1.27,-188.81,114.74,5.58
2003.9029999999998,4.84,154988.96,4.71,520.46,0.04,2.4,0.05,8.13,27.9,86.12,-17.43,302.81,140.43,71.01,33.87,14.53,3.98,1.62,19.41,1.26,-188.28,114.55,5.58
2003.905,4.84,154599.85,4.71,519.91,0.04,2.39,0.05,8.13,27.85,86.14,-17.43,302.38,140.51,71.04,33.88,14.53,3.98,1.62,19.37,1.26,-187.94,114.46,5.58
2003.908,4.83,154293.27,4.71,519.4,0.04,2.39,0.06,8.13,27.8,86.21,-17.41,302.08,140.52,71.04,33.88,14.53,3.98,1.62,19.34,1.26,-187.72,114.39,5.58
2003.911,4.84,154000.44,4.72,518.84,0.04,2.39,0.05,8.13,27.74,86.23,-17.4,301.54,140.53,71.05,33.88,14.53,3.98,1.62,19.3,1.26,-187.3,114.27,5.57
2003.914,4.84,153847.72,4.73,518.36,0.04,2.39,0.06,8.12,27.73,86.2,-17.39,301.6,140.53,71.05,33.88,14.53,3.98,1.62,19.3,1.26,-187.32,114.31,5.57
2003.9160000000002,4.83,153861.23,4.75,518.21,0.04,2.39,0.06,8.13,27.74,86.14,-17.4,301.7,140.53,71.05,33.88,14.53,3.98,1.62,19.3,1.26,-187.39,114.34,5.57
2003.9189999999999,4.84,153910.48,4.75,518.22,0.04,2.39,0.06,8.12,27.77,86.06,-17.45,301.96,140.53,71.05,33.88,14.53,3.98,1.62,19.32,1.26,-187.57,114.42,5.57
2003.922,4.84,153739.6,4.74,518.13,0.04,2.38,0.05,8.11,27.71,85.92,-17.43,301.16,140.53,71.05,33.88,14.53,3.98,1.62,19.27,1.26,-187.05,114.14,5.56
2003.925,4.84,153590.83,4.74,517.89,0.04,2.38,0.06,8.11,27.69,85.79,-17.42,300.98,140.53,71.05,33.88,14.53,3.98,1.62,19.25,1.26,-186.91,114.1,5.56
2003.9270000000001,4.84,154011.62,4.72,517.99,0.04,2.38,0.05,8.1,27.66,85.62,-17.37,300.51,140.53,71.05,33.88,14.53,3.98,1.62,19.21,1.25,-186.59,113.95,5.56
2003.93,4.84,153705.27,4.71,518.0,0.04,2.37,0.05,8.1,27.62,85.47,-17.32,300.01,140.53,71.05,33.88,14.53,3.98,1.62,19.15,1.25,-186.33,113.71,5.56
2003.933,4.83,153558.57,4.71,517.88,0.04,2.37,0.05,8.11,27.57,85.36,-17.23,299.27,140.54,71.05,33.88,14.53,3.98,1.62,19.08,1.25,-185.81,113.49,5.56
2003.9360000000001,4.83,153443.37,4.71,517.68,0.04,2.37,0.05,8.12,27.54,85.32,-17.17,298.96,140.54,71.05,33.88,14.53,3.98,1.62,19.05,1.25,-185.62,113.38,5.57
2003.9379999999999,4.83,153295.36,4.72,517.51,0.04,2.37,0.04,8.13,27.51,85.21,-17.09,298.26,140.62,71.07,33.88,14.53,3.98,1.62,19.02,1.25,-185.14,113.15,5.57
2003.941,4.83,153137.58,4.71,517.32,0.04,2.37,0.04,8.12,27.47,85.13,-17.05,297.86,140.69,71.1,33.89,14.53,3.98,1.62,18.99,1.24,-184.95,112.95,5.56
2003.944,4.83,152895.17,4.71,517.02,0.04,2.36,0.04,8.12,27.42,85.08,-16.99,297.03,140.72,71.1,33.89,14.53,3.98,1.62,18.95,1.24,-184.44,112.62,5.56
2003.9470000000001,4.83,152640.82,4.72,516.7,0.04,2.36,0.04,8.11,27.38,85.03,-16.93,296.6,140.73,71.11,33.89,14.53,3.98,1.62,18.91,1.24,-184.13,112.51,5.56
2003.9489999999998,4.84,152525.61,4.73,516.44,0.04,2.36,0.04,8.1,27.38,85.0,-16.9,296.61,140.73,71.11,33.89,14.53,3.98,1.62,18.91,1.24,-184.07,112.57,5.55
2003.9520000000002,4.84,152575.58,4.73,516.36,0.04,2.36,0.04,8.1,27.37,84.97,-16.89,296.49,140.74,71.11,33.89,14.53,3.98,1.62,18.91,1.24,-184.03,112.5,5.55
2003.955,4.84,152513.99,4.71,516.25,0.04,2.35,0.04,8.09,27.36,85.03,-16.89,296.53,140.74,71.11,33.89,14.53,3.98,1.62,18.89,1.24,-184.07,112.49,5.55
2003.9579999999999,4.84,152536.49,4.7,516.28,0.04,2.35,0.04,8.1,27.35,85.08,-16.89,296.49,140.75,71.11,33.89,14.53,3.98,1.62,18.88,1.24,-184.06,112.47,5.55
2003.96,4.82,152151.64,4.69,515.93,0.04,2.34,0.05,8.1,27.33,85.19,-16.89,296.33,140.75,71.11,33.89,14.53,3.98,1.62,18.86,1.24,-184.0,112.37,5.55
2003.963,4.82,151871.99,4.7,515.39,0.04,2.34,0.05,8.1,27.3,85.3,-16.89,296.02,140.75,71.11,33.89,14.53,3.98,1.62,18.84,1.24,-183.77,112.29,5.55
2003.9660000000001,4.82,151687.75,4.7,514.91,0.04,2.34,0.05,8.1,27.28,85.31,-16.89,295.84,140.75,71.11,33.89,14.53,3.98,1.62,18.83,1.24,-183.65,112.23,5.55
2003.9679999999998,4.81,151571.56,4.71,514.56,0.04,2.34,0.05,8.1,27.26,85.29,-16.89,295.83,140.75,71.11,33.89,14.53,3.98,1.62,18.82,1.25,-183.62,112.24,5.55
2003.971,4.81,151341.47,4.71,514.28,0.04,2.34,0.05,8.1,27.22,85.26,-16.86,295.46,140.75,71.11,33.89,14.53,3.98,1.62,18.79,1.25,-183.38,112.12,5.55
2003.974,4.81,151119.81,4.71,513.92,0.04,2.33,0.05,8.1,27.19,85.23,-16.85,295.13,140.75,71.11,33.89,14.53,3.98,1.62,18.77,1.25,-183.15,112.02,5.54
2003.977,4.81,150733.63,4.71,513.28,0.04,2.33,0.06,8.1,27.14,85.25,-16.84,294.59,140.75,71.11,33.89,14.53,3.98,1.62,18.72,1.25,-182.8,111.83,5.54
2003.979,4.81,150399.56,4.72,512.68,0.04,2.33,0.05,8.09,27.08,85.24,-16.77,293.87,140.75,71.11,33.89,14.53,3.98,1.62,18.67,1.24,-182.33,111.58,5.54
2003.9820000000002,4.82,150134.3,4.73,512.21,0.04,2.33,0.06,8.08,27.1,85.19,-16.83,294.48,140.75,71.11,33.89,14.53,3.98,1.62,18.72,1.25,-182.74,111.78,5.53
2003.985,4.83,150187.65,4.74,511.89,0.04,2.33,0.06,8.08,27.13,85.11,-16.94,295.01,140.75,71.11,33.89,14.53,3.98,1.62,18.75,1.25,-183.09,111.96,5.53
2003.9879999999998,4.83,150416.17,4.73,511.77,0.04,2.32,0.06,8.05,27.11,84.99,-16.98,294.72,140.75,71.11,33.89,14.53,3.98,1.62,18.74,1.25,-182.91,111.85,5.52
2003.99,4.83,150262.83,4.73,511.6,0.04,2.32,0.06,8.06,27.06,84.83,-16.96,293.97,140.75,71.11,33.89,14.53,3.98,1.62,18.71,1.25,-182.46,111.54,5.52
2003.993,4.82,149965.87,4.73,511.25,0.04,2.32,0.06,8.07,27.0,84.65,-16.91,293.11,140.75,71.11,33.89,14.53,3.98,1.62,18.67,1.25,-181.95,111.19,5.52
2003.996,4.82,149714.62,4.74,510.89,0.04,2.32,0.06,8.09,26.95,84.48,-16.85,292.47,140.75,71.11,33.89,14.53,3.98,1.62,18.63,1.25,-181.59,110.91,5.53
2003.999,4.81,149523.23,4.76,510.56,0.04,2.32,0.06,8.11,26.91,84.37,-16.8,291.71,140.75,71.11,33.89,14.53,3.98,1.62,18.59,1.24,-181.16,110.59,5.53
2004.001,4.82,149377.12,4.77,510.25,0.04,2.32,0.05,8.11,26.88,84.19,-16.74,290.9,140.75,71.11,33.89,14.53,3.98,1.62,18.55,1.24,-180.86,110.07,5.52
2004.004,4.81,149434.35,4.77,510.21,0.04,2.32,0.05,8.11,26.87,84.05,-16.71,290.69,140.75,71.11,33.89,14.53,3.98,1.62,18.55,1.24,-180.82,109.91,5.52
2004.007,4.81,149246.68,4.76,510.05,0.04,2.32,0.05,8.12,26.85,83.88,-16.71,290.4,140.75,71.11,33.89,14.53,3.98,1.62,18.53,1.24,-180.72,109.72,5.53
2004.01,4.8,148988.1,4.77,509.85,0.04,2.32,0.05,8.13,26.81,83.73,-16.66,289.92,140.75,71.11,33.89,14.53,3.98,1.62,18.51,1.24,-180.44,109.51,5.53
2004.0120000000002,4.79,148221.13,4.77,509.51,0.04,2.31,0.05,8.14,26.75,83.53,-16.61,289.21,140.76,71.12,33.89,14.53,3.98,1.62,18.46,1.24,-180.01,109.24,5.53
2004.015,4.79,147824.33,4.76,508.88,0.04,2.31,0.05,8.13,26.66,83.36,-16.53,288.23,140.77,71.12,33.89,14.53,3.98,1.62,18.38,1.23,-179.4,108.86,5.53
2004.0179999999998,4.79,147456.43,4.76,508.15,0.04,2.3,0.05,8.12,26.57,83.2,-16.43,287.21,140.78,71.12,33.9,14.53,3.98,1.62,18.29,1.23,-178.76,108.49,5.52
2004.02,4.81,147318.97,4.76,507.65,0.04,2.3,0.05,8.1,26.54,83.06,-16.37,286.79,145.16,72.97,34.45,14.62,3.99,1.62,18.28,1.23,-178.48,108.35,5.51
2004.023,4.82,147670.96,4.76,507.76,0.04,2.3,0.05,8.08,26.58,82.87,-16.37,287.44,152.3,76.1,35.32,14.71,3.99,1.63,18.33,1.24,-178.85,108.62,5.5
2004.026,4.82,147715.38,4.75,508.03,0.04,2.3,0.05,8.07,26.61,82.7,-16.4,287.75,157.4,78.36,35.83,14.74,3.99,1.63,18.34,1.24,-179.14,108.65,5.5
2004.029,4.81,147490.52,4.74,508.07,0.04,2.29,0.06,8.08,26.62,82.54,-16.47,288.07,160.08,79.53,36.1,14.76,3.99,1.63,18.35,1.25,-179.5,108.61,5.51
2004.031,4.8,147148.84,4.74,507.67,0.04,2.29,0.06,8.08,26.61,82.42,-16.49,287.92,160.35,79.63,36.11,14.76,3.99,1.63,18.34,1.25,-179.48,108.48,5.51
2004.0339999999999,4.79,146640.97,4.75,507.13,0.04,2.29,0.06,8.08,26.56,82.33,-16.47,287.05,160.41,79.65,36.12,14.76,3.99,1.63,18.29,1.25,-178.99,108.1,5.51
2004.037,4.79,146124.75,4.75,506.39,0.04,2.28,0.05,8.08,26.49,82.34,-16.42,286.06,160.42,79.65,36.12,14.76,3.99,1.63,18.23,1.25,-178.34,107.76,5.5
2004.04,4.78,145848.21,4.77,505.58,0.04,2.28,0.06,8.09,26.46,82.37,-16.37,285.48,160.8,79.86,36.2,14.78,3.99,1.63,18.19,1.25,-177.97,107.55,5.5
2004.0420000000001,4.79,145961.96,4.78,505.13,0.04,2.28,0.05,8.08,26.41,82.4,-16.27,284.69,161.09,79.91,36.21,14.79,3.99,1.63,18.12,1.24,-177.34,107.39,5.5
2004.045,4.78,145922.16,4.78,504.85,0.04,2.28,0.05,8.08,26.38,82.35,-16.22,284.45,161.1,79.92,36.21,14.79,3.99,1.63,18.09,1.25,-177.17,107.31,5.5
2004.0479999999998,4.78,145589.93,4.78,504.39,0.04,2.28,0.05,8.08,26.36,82.27,-16.21,284.04,161.1,79.92,36.21,14.79,3.99,1.63,18.07,1.25,-176.97,107.11,5.5
2004.0510000000002,4.78,145123.47,4.78,503.79,0.04,2.28,0.05,8.08,26.32,82.17,-16.2,283.4,161.1,79.92,36.21,14.79,3.99,1.63,18.04,1.25,-176.61,106.83,5.5
2004.0529999999999,4.78,144690.25,4.78,503.06,0.04,2.27,0.05,8.08,26.25,82.07,-16.15,282.56,161.1,79.92,36.21,14.79,3.99,1.63,17.99,1.24,-176.11,106.49,5.5
2004.056,4.77,144412.59,4.79,502.43,0.04,2.27,0.05,8.08,26.19,81.97,-16.09,281.69,161.1,79.92,36.21,14.79,3.99,1.63,17.95,1.24,-175.54,106.19,5.49
2004.059,4.77,144241.43,4.8,501.93,0.04,2.27,0.05,8.08,26.17,81.86,-16.06,281.39,161.11,79.92,36.21,14.79,3.99,1.63,17.94,1.24,-175.34,106.08,5.49
2004.0610000000001,4.78,144271.32,4.81,501.67,0.04,2.27,0.05,8.06,26.17,81.76,-16.03,281.23,161.11,79.92,36.21,14.79,3.99,1.63,17.94,1.24,-175.24,106.02,5.48
2004.0639999999999,4.79,144344.89,4.8,501.6,0.04,2.27,0.05,8.05,26.16,81.71,-16.02,280.98,161.11,79.92,36.21,14.79,4.0,1.63,17.93,1.24,-175.12,105.89,5.48
2004.067,4.78,144242.97,4.8,501.49,0.04,2.26,0.05,8.05,26.12,81.67,-15.97,280.4,161.11,79.92,36.21,14.79,4.0,1.63,17.92,1.24,-174.8,105.63,5.48
2004.07,4.78,144125.5,4.8,501.32,0.04,2.26,0.04,8.06,26.09,81.53,-15.92,279.91,161.11,79.92,36.21,14.79,4.0,1.63,17.9,1.24,-174.55,105.39,5.48
2004.0720000000001,4.77,144073.45,4.8,501.17,0.04,2.26,0.04,8.07,26.06,81.42,-15.88,279.36,161.11,79.92,36.21,14.79,4.0,1.63,17.87,1.24,-174.32,105.07,5.48
2004.075,4.77,143932.4,4.81,500.92,0.04,2.26,0.04,8.07,26.04,81.3,-15.82,279.14,161.11,79.92,36.21,14.79,4.0,1.63,17.84,1.24,-174.25,104.92,5.48
2004.078,4.77,143929.69,4.82,500.74,0.04,2.26,0.04,8.07,26.03,81.2,-15.79,278.92,161.11,79.92,36.21,14.79,4.0,1.63,17.83,1.24,-174.21,104.73,5.48
2004.0810000000001,4.76,143669.18,4.82,500.46,0.04,2.26,0.04,8.07,25.98,81.15,-15.75,278.12,161.11,79.92,36.21,14.79,4.0,1.63,17.8,1.24,-173.79,104.36,5.48
2004.0829999999999,4.76,143393.27,4.82,500.03,0.04,2.26,0.04,8.08,25.93,81.08,-15.72,277.52,161.11,79.92,36.21,14.79,4.0,1.63,17.77,1.24,-173.45,104.1,5.48
2004.086,4.76,143171.89,4.84,499.68,0.04,2.26,0.04,8.1,25.88,80.98,-15.67,277.0,161.11,79.92,36.21,14.79,4.0,1.63,17.74,1.24,-173.17,103.87,5.48
2004.089,4.75,142874.96,4.86,499.29,0.04,2.26,0.04,8.12,25.82,80.87,-15.6,276.25,161.11,79.92,36.21,14.79,4.0,1.63,17.69,1.24,-172.74,103.54,5.48
2004.092,4.75,142400.54,4.86,498.62,0.04,2.25,0.04,8.11,25.76,80.7,-15.53,275.24,161.11,79.92,36.21,14.79,4.0,1.63,17.63,1.23,-172.17,103.1,5.48
2004.094,4.74,142171.18,4.85,498.0,0.04,2.22,0.03,8.1,25.69,80.52,-15.44,273.62,161.11,79.93,36.21,14.79,4.0,1.63,17.43,1.23,-171.1,102.55,5.48
2004.0970000000002,4.73,141914.65,4.83,497.49,0.04,2.19,0.05,8.1,25.63,80.38,-15.32,273.53,161.11,79.93,36.21,14.79,4.0,1.63,17.34,1.23,-171.2,102.36,5.47
2004.1,4.73,141992.81,4.84,496.92,0.04,2.19,0.05,8.1,25.62,80.29,-15.24,273.41,161.11,79.93,36.21,14.79,4.0,1.63,17.31,1.23,-171.16,102.28,5.47
2004.102,4.73,142022.97,4.84,496.6,0.04,2.19,0.05,8.1,25.63,80.22,-15.26,273.75,161.11,79.93,36.21,14.79,4.0,1.63,17.34,1.24,-171.54,102.24,5.47
2004.105,4.73,141792.53,4.84,496.21,0.04,2.19,0.05,8.11,25.62,80.17,-15.22,273.55,161.11,79.93,36.21,14.79,4.0,1.63,17.3,1.24,-171.6,101.98,5.47
2004.108,4.72,141282.17,4.84,495.6,0.04,2.18,0.05,8.11,25.58,80.09,-15.19,272.98,161.11,79.93,36.21,14.79,4.0,1.63,17.26,1.24,-171.31,101.71,5.47
2004.111,4.71,140796.57,4.85,494.83,0.04,2.18,0.06,8.14,25.53,80.01,-15.15,272.3,161.11,79.93,36.21,14.79,4.0,1.63,17.23,1.24,-170.89,101.44,5.47
2004.1129999999998,4.71,140561.72,4.86,494.23,0.04,2.18,0.06,8.18,25.49,79.96,-15.1,271.83,161.11,79.93,36.21,14.79,4.0,1.63,17.21,1.24,-170.62,101.24,5.47
2004.116,4.7,140185.77,4.88,493.62,0.04,2.18,0.06,8.21,25.45,79.86,-15.06,271.29,161.11,79.93,36.21,14.79,4.0,1.63,17.19,1.24,-170.35,100.98,5.47
2004.119,4.69,139804.29,4.89,492.98,0.04,2.18,0.06,8.21,25.39,79.75,-15.02,270.51,161.11,79.93,36.21,14.79,4.0,1.63,17.15,1.24,-169.91,100.63,5.47
2004.122,4.69,139490.21,4.9,492.29,0.04,2.18,0.06,8.2,25.35,79.64,-14.99,269.78,161.11,79.93,36.21,14.79,4.0,1.63,17.1,1.23,-169.51,100.3,5.46
2004.124,4.69,139252.83,4.91,491.76,0.04,2.17,0.05,8.2,25.31,79.54,-14.95,269.12,161.11,79.93,36.21,14.79,4.0,1.63,17.06,1.23,-169.17,99.98,5.46
2004.1270000000002,4.69,138944.53,4.91,491.16,0.04,2.17,0.06,8.21,25.27,79.44,-14.91,268.64,161.11,79.93,36.21,14.79,4.0,1.63,17.02,1.23,-168.96,99.71,5.46
2004.13,4.69,138685.07,4.92,490.6,0.04,2.17,0.06,8.2,25.23,79.38,-14.87,268.16,161.11,79.93,36.21,14.79,4.0,1.63,17.0,1.23,-168.72,99.47,5.46
2004.1329999999998,4.7,138793.44,4.93,490.44,0.04,2.17,0.05,8.19,25.23,79.33,-14.85,268.02,161.11,79.93,36.21,14.79,4.0,1.63,17.0,1.24,-168.67,99.38,5.45
2004.135,4.71,138987.0,4.93,490.54,0.04,2.18,0.05,8.19,25.25,79.31,-14.86,267.9,161.11,79.93,36.22,14.79,4.0,1.63,17.01,1.24,-168.65,99.27,5.45
2004.138,4.7,138596.53,4.92,490.4,0.04,2.17,0.05,8.2,25.18,79.35,-14.83,267.01,161.11,79.93,36.22,14.79,4.0,1.63,16.96,1.23,-168.18,98.86,5.46
2004.141,4.69,138326.71,4.92,490.1,0.04,2.17,0.05,8.2,25.13,79.44,-14.78,266.38,161.11,79.93,36.22,14.79,4.0,1.63,16.93,1.23,-167.87,98.54,5.46
2004.1429999999998,4.69,138235.08,4.93,489.75,0.04,2.16,0.05,8.23,25.05,79.57,-14.71,265.11,161.11,79.93,36.22,14.79,4.0,1.63,16.85,1.23,-167.08,98.06,5.46
2004.146,4.68,138193.2,4.94,489.4,0.04,2.16,0.05,8.24,24.99,79.67,-14.59,264.29,161.11,79.93,36.22,14.79,4.0,1.63,16.76,1.22,-166.58,97.74,5.46
2004.149,4.67,138019.01,4.94,489.14,0.04,2.15,0.04,8.24,24.94,79.76,-14.47,263.68,161.13,79.94,36.22,14.8,4.0,1.63,16.68,1.22,-166.19,97.52,5.46
2004.152,4.66,137933.81,4.94,488.89,0.04,2.15,0.05,8.24,24.94,79.81,-14.4,263.44,161.17,79.95,36.22,14.8,4.0,1.63,16.67,1.22,-166.12,97.35,5.46
2004.154,4.66,137786.53,4.94,488.62,0.04,2.15,0.05,8.24,24.91,79.82,-14.37,263.18,161.37,80.08,36.29,14.82,4.01,1.64,16.66,1.22,-166.0,97.21,5.46
2004.1570000000002,4.66,137465.32,4.94,488.27,0.04,2.15,0.05,8.24,24.87,79.87,-14.3,262.56,161.48,80.14,36.32,14.84,4.01,1.64,16.63,1.22,-165.65,96.94,5.46
2004.16,4.65,137235.07,4.95,487.95,0.04,2.15,0.05,8.24,24.85,79.9,-14.24,262.24,161.48,80.15,36.32,14.84,4.01,1.64,16.62,1.22,-165.49,96.77,5.46
2004.1629999999998,4.65,137183.67,4.96,487.82,0.04,2.15,0.04,8.25,24.83,79.88,-14.22,261.79,161.49,80.15,36.32,14.84,4.01,1.64,16.6,1.22,-165.23,96.59,5.46
2004.165,4.64,136930.17,4.96,487.5,0.04,2.15,0.04,8.26,24.77,79.85,-14.14,260.81,161.5,80.15,36.33,14.84,4.01,1.64,16.56,1.22,-164.61,96.23,5.46
2004.168,4.64,136638.07,4.97,487.05,0.04,2.15,0.04,8.26,24.71,79.82,-14.09,260.26,161.64,80.19,36.33,14.84,4.01,1.64,16.53,1.21,-164.29,96.0,5.46
2004.171,4.64,136795.26,5.01,486.78,0.04,2.16,0.04,8.26,24.73,79.77,-14.06,260.15,163.03,80.74,36.52,14.88,4.01,1.64,16.6,1.22,-164.25,95.93,5.46
2004.1729999999998,4.66,136602.05,5.0,486.72,0.04,2.16,0.06,8.25,24.77,79.67,-14.44,260.88,165.92,82.67,37.36,15.03,4.02,1.64,16.82,1.23,-165.35,95.56,5.45
2004.1760000000002,4.66,136624.84,5.01,486.67,0.04,2.17,0.06,8.25,24.81,79.55,-14.65,261.85,175.91,86.35,38.25,15.11,4.02,1.64,16.97,1.24,-166.37,95.51,5.45
2004.1789999999999,4.66,136112.33,5.01,486.56,0.04,2.18,0.07,8.24,24.87,79.36,-14.96,262.81,177.83,87.48,38.78,15.3,4.05,1.65,17.25,1.25,-167.56,95.27,5.45
